filename,Chewy(bread),Watery(like soup),Crunchy(vegetables  not chips or fried food),Crispy(Fried food/chips/toast),Soft(rice  noodles  bread),Tender(meat  shrimp  etc),Creamy(pudding  thick soup  egg yolk),Crumbly(Pie  tart  cookie)
00002461.jpg,1,0,1,0,1,0,0,0
00002462.jpg,1,1,1,0,1,1,1,0
00002463.jpg,1,0,0,0,1,1,0,0
00002464.jpg,0,0,1,0,1,1,0,0
00002466.jpg,0,0,1,0,1,0,1,0
00002467.jpg,1,0,1,0,1,0,0,0
00002468.jpg,0,0,1,0,1,1,0,0
00002469.jpg,1,0,1,0,1,1,0,0
00002470.jpg,1,0,1,1,1,1,1,0
00002471.jpg,1,0,1,0,1,1,0,0
00002472.jpg,1,0,1,0,1,1,0,0
00002473.jpg,1,0,0,0,1,0,1,1
00002474.jpg,0,0,1,0,1,1,0,0
00002475.jpg,0,0,1,0,0,0,1,0
00002476.jpg,1,0,0,0,1,0,1,0
00002477.jpg,1,0,1,0,1,0,1,0
00002478.jpg,1,0,0,0,1,1,0,0
00002479.jpg,1,0,1,0,1,1,0,0
00002480.jpg,1,0,1,1,0,1,0,0
00002481.jpg,1,0,0,0,1,1,1,0
00002482.jpg,1,0,1,0,1,0,1,0
00002483.jpg,0,0,0,1,1,0,1,0
00002484.jpg,1,0,1,1,1,1,1,0
00002485.jpg,0,0,0,0,1,0,1,0
00002486.jpg,0,0,1,0,1,1,0,0
00002487.jpg,1,1,0,0,1,0,0,0
00002488.jpg,1,0,0,0,1,1,0,0
00002489.jpg,1,0,0,0,0,1,0,0
00002490.jpg,1,0,0,0,1,1,1,0
00002491.jpg,0,0,0,0,1,1,1,1
00002492.jpg,1,0,0,0,1,0,0,0
00002493.jpg,1,0,1,0,0,1,1,0
00002495.jpg,0,0,1,0,0,0,1,1
00002496.jpg,1,0,1,0,1,1,0,0
00002497.jpg,1,0,1,0,1,1,0,0
00002498.jpg,1,0,1,0,1,0,0,0
00002499.jpg,1,0,1,0,1,0,0,0
00002500.jpg,1,0,1,0,1,0,0,0
00002501.jpg,1,0,1,0,0,1,0,0
00002502.jpg,1,0,1,0,1,0,0,0
00002503.jpg,1,0,1,0,1,1,0,0
00002504.jpg,1,0,1,0,1,0,0,0
00002505.jpg,0,0,1,0,1,0,1,0
00002506.jpg,1,0,1,0,1,1,0,0
00002507.jpg,1,0,1,0,1,1,0,0
00002508.jpg,1,0,0,0,1,1,1,0
00002509.jpg,0,0,0,0,1,0,1,0
00002510.jpg,1,0,1,0,1,0,0,0
00002511.jpg,1,0,1,0,1,1,0,0
00002512.jpg,1,0,0,0,1,0,1,0
00002513.jpg,0,0,0,0,1,0,1,0
00002514.jpg,1,0,0,0,1,0,0,0
00002515.jpg,1,1,0,0,1,0,0,0
00002516.jpg,1,0,1,0,1,1,1,0
00002517.jpg,1,0,1,0,1,0,0,0
00002518.jpg,1,0,0,0,1,0,1,0
00002519.jpg,0,0,0,0,1,0,1,0
00002520.jpg,1,1,0,0,1,0,0,0
00002521.jpg,0,0,0,0,1,1,0,0
00002523.jpg,1,0,1,0,0,1,0,0
00002524.jpg,1,0,1,0,1,1,1,0
00002525.jpg,1,0,1,0,1,0,0,0
00002526.jpg,1,0,1,0,1,1,1,0
00002527.jpg,1,0,1,0,1,1,0,0
00002528.jpg,1,0,1,1,1,0,0,0
00002529.jpg,0,0,1,0,1,0,0,0
00002530.jpg,0,0,1,0,1,0,1,0
00002531.jpg,1,0,1,0,1,0,0,0
00002532.jpg,1,0,1,0,1,0,0,0
00002533.jpg,1,0,1,0,1,0,0,0
00002534.jpg,1,1,1,0,1,1,0,0
00002535.jpg,1,0,1,0,0,0,0,0
00002536.jpg,1,0,1,0,1,0,0,0
00002537.jpg,1,0,0,0,1,0,0,0
00002538.jpg,0,0,0,0,1,0,1,0
00002539.jpg,1,0,0,0,1,0,0,0
00002540.jpg,1,0,1,0,1,1,0,0
00002541.jpg,1,0,1,0,1,0,0,0
00002542.jpg,1,0,1,0,0,0,1,0
00002543.jpg,1,0,0,1,0,1,0,0
00002544.jpg,0,0,1,0,1,1,0,0
00002545.jpg,1,1,1,0,1,0,0,0
00002546.jpg,1,0,1,0,1,1,1,0
00002547.jpg,1,0,0,1,0,0,1,0
00002548.jpg,0,0,0,0,1,0,1,0
00002549.jpg,0,0,0,0,1,0,1,0
00002550.jpg,1,0,1,1,1,0,1,0
00002551.jpg,0,0,0,0,1,0,1,0
00002552.jpg,1,0,1,0,1,1,0,0
00002553.jpg,1,1,1,0,1,1,0,0
00002554.jpg,1,0,1,0,1,0,0,0
00002555.jpg,1,0,1,0,1,1,0,0
00002556.jpg,1,0,1,0,1,1,0,0
00002558.jpg,1,0,1,0,1,0,0,0
00002559.jpg,0,0,1,0,1,0,0,0
00002560.jpg,1,0,0,0,1,0,1,0
00002561.jpg,0,0,1,0,0,0,1,1
00002562.jpg,1,0,1,0,0,0,1,0
00002563.jpg,1,0,1,0,1,0,0,0
00002564.jpg,0,0,1,0,1,0,0,0
00002565.jpg,1,0,1,0,1,0,0,0
00002566.jpg,0,0,0,0,1,0,1,0
00002568.jpg,1,1,0,1,1,0,0,0
00002569.jpg,1,0,1,0,1,0,0,0
00002570.jpg,1,1,1,0,1,1,0,0
00002571.jpg,0,0,0,0,1,0,1,0
00002572.jpg,0,0,1,0,1,0,0,0
00002573.jpg,1,0,0,0,1,0,0,0
00002574.jpg,1,0,0,0,1,0,0,0
00002575.jpg,1,0,1,0,1,0,0,0
00002576.jpg,1,0,1,0,1,1,0,0
00002577.jpg,1,0,0,0,1,1,0,0
00002578.jpg,1,1,0,0,0,1,0,0
00002579.jpg,1,0,0,0,1,1,1,0
00002580.jpg,1,0,1,0,1,0,0,0
00002581.jpg,1,0,1,0,1,1,0,0
00002582.jpg,1,0,1,0,0,0,1,0
00002584.jpg,1,0,1,0,1,1,1,0
00002585.jpg,0,0,1,0,1,1,1,0
00002586.jpg,0,0,1,0,1,1,0,0
00002587.jpg,1,0,1,0,1,0,0,0
00002588.jpg,0,0,1,0,0,1,0,0
00002589.jpg,0,0,1,0,1,1,1,0
00002590.jpg,1,0,0,0,1,0,1,1
00002591.jpg,0,0,1,0,1,0,0,0
00002593.jpg,0,0,0,0,1,0,1,0
00002594.jpg,0,0,0,0,1,0,0,1
00002595.jpg,0,0,0,0,1,0,1,0
00002596.jpg,0,0,1,0,1,0,1,0
00002597.jpg,1,0,1,0,1,1,0,0
00002598.jpg,0,0,1,0,1,1,0,0
00002599.jpg,1,0,1,0,1,0,0,0
00002600.jpg,1,0,1,0,1,0,0,0
00002601.jpg,0,0,1,0,0,0,1,1
00002602.jpg,1,0,0,0,1,1,0,0
00002603.jpg,1,0,1,0,1,1,0,0
00002604.jpg,1,0,0,0,1,0,0,0
00002605.jpg,1,0,1,0,1,1,0,0
00002606.jpg,1,0,1,0,1,1,0,0
00002607.jpg,1,0,1,0,1,1,0,0
00002608.jpg,1,0,1,0,1,0,0,0
00002609.jpg,0,0,0,1,0,1,0,0
00002610.jpg,1,0,1,0,0,0,0,0
00002611.jpg,0,0,1,0,0,0,1,0
00002612.jpg,1,0,1,0,1,0,0,0
00002613.jpg,0,0,1,1,1,1,0,0
00002614.jpg,1,0,1,0,0,1,0,0
00002617.jpg,0,0,1,0,1,1,0,0
00002618.jpg,1,0,1,0,1,0,0,0
00002619.jpg,1,0,1,0,0,0,0,0
00002620.jpg,1,0,0,0,1,0,0,0
00002621.jpg,1,0,0,0,1,0,0,0
00002622.jpg,0,0,1,0,1,0,1,0
00002623.jpg,1,0,1,0,1,0,0,0
00002624.jpg,1,0,1,0,1,1,0,0
00002625.jpg,1,0,0,0,1,0,1,0
00002626.jpg,0,0,1,0,0,0,0,0
00002627.jpg,0,0,1,0,0,0,1,0
00002628.jpg,1,0,1,0,0,1,0,0
00002629.jpg,1,0,0,0,1,1,0,0
00002630.jpg,1,0,1,0,1,0,0,0
00002631.jpg,1,0,1,0,1,1,0,0
00002632.jpg,1,0,0,0,1,0,0,0
00002633.jpg,1,0,1,0,1,1,0,0
00002634.jpg,1,0,0,0,0,0,1,0
00002635.jpg,1,0,1,0,1,1,0,0
00002636.jpg,1,0,1,0,1,0,0,0
00002637.jpg,1,0,1,0,1,1,0,0
00002638.jpg,1,0,1,0,1,0,1,0
00002639.jpg,1,0,1,0,1,1,1,0
00002640.jpg,1,0,1,0,1,1,1,0
00002641.jpg,1,0,1,0,1,0,0,0
00002642.jpg,0,0,1,0,0,1,0,0
00002643.jpg,1,0,1,0,0,1,1,0
00002644.jpg,1,0,1,0,1,0,0,0
00002645.jpg,1,0,1,0,0,0,0,0
00002646.jpg,1,0,1,0,1,0,0,0
00002647.jpg,0,0,0,0,1,0,1,0
00002648.jpg,0,0,1,0,1,1,0,0
00002649.jpg,1,0,1,0,1,0,1,0
00002650.jpg,0,0,0,0,0,0,1,1
00002651.jpg,1,0,1,0,1,1,1,0
00002652.jpg,1,0,1,0,0,1,0,0
00002653.jpg,1,0,1,0,1,1,0,0
00002654.jpg,1,0,1,0,1,1,1,0
00002656.jpg,0,0,1,0,1,1,0,0
00002657.jpg,0,1,1,0,0,1,1,0
00002658.jpg,1,0,1,0,0,1,1,0
00002659.jpg,1,0,1,0,0,0,1,0
00002660.jpg,1,0,1,0,1,0,0,0
00002661.jpg,1,0,1,0,1,0,0,0
00002662.jpg,1,0,1,0,0,0,0,0
00002663.jpg,1,0,1,0,1,0,0,0
00002664.jpg,1,0,1,0,1,0,0,0
00002665.jpg,1,0,1,0,1,1,0,0
00002666.jpg,1,1,0,0,1,0,0,0
00002667.jpg,0,1,0,0,1,0,1,0
00002668.jpg,0,0,0,0,1,0,1,0
00002669.jpg,1,0,0,0,1,0,0,0
00002670.jpg,1,0,1,0,0,1,0,0
00002671.jpg,0,1,0,0,1,0,0,0
00002672.jpg,1,0,0,1,1,0,1,0
00002673.jpg,1,0,0,0,1,1,0,0
00002674.jpg,1,0,1,0,1,0,0,0
00002675.jpg,1,0,1,0,1,1,0,0
00002676.jpg,1,0,0,0,1,0,1,0
00002677.jpg,1,0,1,0,1,1,0,0
00002678.jpg,1,0,1,1,1,1,0,0
00002680.jpg,1,0,1,0,1,0,0,0
00002681.jpg,1,0,0,0,1,0,0,0
00002682.jpg,0,0,1,0,1,1,0,0
00002683.jpg,1,0,1,0,0,1,0,0
00002684.jpg,1,0,1,0,0,1,1,0
00002685.jpg,1,0,1,0,1,1,0,0
00002686.jpg,1,0,1,0,1,1,0,0
00002687.jpg,0,0,1,0,1,0,1,0
00002688.jpg,0,0,0,0,1,0,1,0
00002689.jpg,0,1,0,0,1,0,0,0
00002690.jpg,1,0,1,0,1,0,0,0
00002691.jpg,0,0,1,0,0,0,0,0
00002692.jpg,1,0,0,0,1,0,1,0
00002693.jpg,0,0,0,0,1,0,1,0
00002695.jpg,1,0,1,0,1,1,0,0
00002696.jpg,1,0,1,0,1,0,1,0
00002697.jpg,1,0,1,0,1,0,1,0
00002698.jpg,1,0,1,0,1,0,1,0
00002699.jpg,1,0,1,0,1,0,0,0
00002700.jpg,1,1,0,1,1,1,1,0
00002701.jpg,1,0,1,0,1,1,1,0
00002702.jpg,1,0,1,0,0,0,0,0
00002703.jpg,1,0,1,0,1,0,0,0
00002704.jpg,0,0,1,1,0,0,1,0
00002705.jpg,0,0,0,0,1,0,1,0
00002706.jpg,1,0,1,0,1,1,0,0
00002707.jpg,1,0,0,0,1,0,0,0
00002708.jpg,0,0,0,0,1,0,1,0
00002709.jpg,1,0,1,0,1,1,1,0
00002710.jpg,1,0,1,0,0,1,0,0
00002711.jpg,1,0,1,0,0,0,0,0
00002712.jpg,0,0,0,0,1,1,0,0
00002713.jpg,1,0,1,0,1,0,1,0
00002714.jpg,1,0,1,0,1,1,1,0
00002715.jpg,1,0,1,0,1,0,0,0
00002716.jpg,1,0,0,0,1,0,0,0
00002717.jpg,1,0,1,0,1,0,1,0
00002718.jpg,1,0,1,0,0,1,0,0
00002719.jpg,1,0,1,0,0,0,0,0
00002720.jpg,1,0,1,0,1,1,1,0
00002721.jpg,1,0,1,0,1,0,0,0
00002722.jpg,1,0,1,0,0,1,0,0
00002723.jpg,1,0,1,0,1,0,0,0
00002724.jpg,1,0,1,0,1,0,1,0
00002725.jpg,1,0,1,0,1,0,0,0
00002726.jpg,1,0,1,0,1,0,0,1
00002728.jpg,0,0,1,0,1,0,0,0
00002729.jpg,1,0,1,0,1,0,1,0
00002730.jpg,0,0,1,0,1,0,1,0
00002731.jpg,1,0,1,0,1,1,0,0
00002732.jpg,1,0,0,0,0,0,1,0
00002733.jpg,1,0,1,0,1,1,0,0
00002734.jpg,1,0,1,0,1,1,1,0
00002735.jpg,1,0,1,0,1,0,0,0
00002736.jpg,0,0,0,0,1,0,1,0
00002737.jpg,1,0,1,0,1,0,0,0
00002738.jpg,0,0,1,0,0,0,1,0
00002739.jpg,1,0,0,0,1,0,0,1
00002740.jpg,0,0,0,0,1,0,1,0
00002741.jpg,1,0,1,0,1,1,1,0
00002742.jpg,0,1,0,0,0,0,0,1
00002743.jpg,1,0,1,0,1,0,1,0
00002744.jpg,1,0,0,0,1,0,1,0
00002745.jpg,0,1,0,0,1,0,0,0
00002746.jpg,0,0,0,0,1,0,1,0
00002747.jpg,1,0,1,0,1,1,0,0
00002748.jpg,0,0,1,0,1,0,1,1
00002749.jpg,0,0,1,0,1,1,0,0
00002750.jpg,1,0,0,0,1,1,0,0
00002751.jpg,1,0,1,0,1,1,0,0
00002752.jpg,1,0,1,0,0,1,1,0
00002753.jpg,0,0,0,0,1,1,0,0
00002754.jpg,1,0,1,0,1,1,0,0
00002755.jpg,0,0,1,0,1,1,0,0
00002756.jpg,0,0,1,0,1,0,1,0
00002757.jpg,0,0,1,0,1,0,0,0
00002758.jpg,0,0,0,0,1,0,1,0
00002759.jpg,0,0,1,0,0,1,0,0
00002760.jpg,1,0,1,0,1,1,0,0
00002761.jpg,1,0,1,1,1,1,0,0
00002762.jpg,1,0,0,0,1,0,1,0
00002763.jpg,1,0,1,0,0,0,0,0
00002764.jpg,0,0,0,0,1,0,1,0
00002765.jpg,1,0,1,0,0,1,1,0
00002766.jpg,1,0,1,0,0,1,0,0
00002767.jpg,1,0,1,0,0,0,0,0
00002768.jpg,0,0,0,0,1,0,1,0
00002769.jpg,1,0,1,0,1,1,0,0
00002770.jpg,1,0,1,0,1,1,0,0
00002771.jpg,1,0,1,0,0,1,0,0
00002772.jpg,0,0,1,0,1,0,0,0
00002773.jpg,0,0,1,0,0,0,1,0
00002774.jpg,1,0,0,0,1,0,1,0
00002775.jpg,1,0,1,0,1,1,0,0
00002776.jpg,1,0,1,0,1,1,0,0
00002777.jpg,1,0,0,0,1,1,0,0
00002778.jpg,1,0,0,0,1,1,0,0
00002779.jpg,0,0,1,0,1,0,1,0
00002780.jpg,0,0,1,0,1,1,0,0
00002781.jpg,1,0,1,0,1,1,0,0
00002782.jpg,1,0,0,0,1,0,0,0
00002783.jpg,1,0,0,0,1,0,0,0
00002784.jpg,1,0,0,0,1,0,0,0
00002785.jpg,1,0,1,0,1,0,0,0
00002786.jpg,1,0,1,0,1,0,0,0
00002788.jpg,1,0,1,0,1,1,0,0
00002789.jpg,1,0,0,0,1,0,0,1
00002790.jpg,1,0,1,0,1,0,1,0
00002791.jpg,0,0,0,0,1,0,1,0
00002792.jpg,1,0,1,0,1,1,0,0
00002793.jpg,0,0,0,0,1,0,1,0
00002794.jpg,0,0,1,0,1,0,0,0
00002795.jpg,1,0,1,0,1,1,0,0
00002796.jpg,1,0,1,0,1,1,1,0
00002797.jpg,1,0,1,0,1,1,1,0
00002798.jpg,1,0,0,0,1,0,0,0
00002799.jpg,1,0,1,0,1,0,0,0
00002800.jpg,1,0,1,0,1,0,0,0
00002801.jpg,1,0,1,0,1,1,1,0
00002802.jpg,1,0,1,0,1,0,0,0
00002803.jpg,1,0,0,0,1,1,0,0
00002804.jpg,0,0,1,0,1,1,1,0
00002805.jpg,0,0,1,0,1,1,1,0
00002806.jpg,1,0,1,0,0,1,1,0
00002807.jpg,1,0,1,0,0,1,0,0
00002808.jpg,1,0,1,0,1,1,0,0
00002809.jpg,1,0,1,0,1,1,0,0
00002810.jpg,1,0,1,0,1,1,0,0
00002811.jpg,1,0,1,0,1,1,0,0
00002812.jpg,1,0,1,0,1,1,0,0
00002813.jpg,1,0,1,0,0,1,1,0
00002814.jpg,0,0,1,0,1,0,1,0
00002815.jpg,1,0,0,0,1,0,0,0
00002816.jpg,0,0,1,0,1,0,1,0
00002817.jpg,1,0,0,0,1,0,1,0
00002818.jpg,0,0,0,0,1,0,1,0
00002819.jpg,1,0,1,0,0,1,1,0
00002820.jpg,0,0,0,0,1,0,1,0
00002821.jpg,0,0,0,0,1,0,1,0
00002822.jpg,1,0,1,0,1,0,0,0
00002823.jpg,1,0,1,0,1,0,1,0
00002824.jpg,1,0,0,0,0,1,1,0
00002825.jpg,1,0,0,0,1,0,0,0
00002826.jpg,1,1,0,0,1,0,1,0
00002827.jpg,1,0,1,0,1,0,0,0
00002828.jpg,0,0,1,0,1,1,0,0
00002829.jpg,0,0,1,0,1,1,0,0
00002830.jpg,1,0,1,0,1,1,0,0
00002831.jpg,1,0,1,0,1,0,1,0
00002832.jpg,1,0,1,0,1,1,0,0
00002833.jpg,1,0,1,0,1,1,0,0
00002834.jpg,1,0,1,0,0,0,0,0
00002835.jpg,1,0,0,0,1,0,0,0
00002836.jpg,1,0,1,0,1,1,0,0
00002837.jpg,1,0,1,0,1,1,0,0
00002838.jpg,0,0,1,0,1,0,1,0
00002839.jpg,1,0,1,0,1,1,0,0
00002840.jpg,1,0,1,0,1,1,0,0
00002841.jpg,1,0,1,0,1,1,0,0
00002842.jpg,0,0,1,0,1,0,0,0
00002843.jpg,1,0,1,0,1,1,0,0
00002844.jpg,0,0,0,0,1,0,1,0
00002845.jpg,1,0,1,0,1,1,0,0
00002846.jpg,1,0,0,0,1,1,0,0
00002847.jpg,0,0,1,0,1,1,0,0
00002848.jpg,1,0,1,0,1,1,1,0
00002849.jpg,0,0,1,0,1,0,0,0
00002850.jpg,1,0,1,0,1,0,1,0
00002851.jpg,1,0,0,0,1,0,0,0
00002852.jpg,1,0,1,0,1,0,0,0
00002853.jpg,1,0,0,0,1,0,1,1
00002854.jpg,0,0,1,0,1,0,1,0
00002855.jpg,1,0,1,0,1,0,0,0
00002856.jpg,1,0,1,0,1,0,0,0
00002858.jpg,1,0,1,0,1,1,0,0
00002859.jpg,0,0,1,0,1,1,1,0
00002860.jpg,0,0,1,0,0,1,1,0
00002861.jpg,1,0,1,0,1,1,0,0
00002862.jpg,1,0,0,0,1,1,0,0
00002863.jpg,1,0,1,0,1,1,1,0
00002864.jpg,1,0,1,0,1,1,1,0
00002865.jpg,1,0,1,0,1,0,0,0
00002867.jpg,1,0,1,0,0,0,1,0
00002868.jpg,1,0,1,0,1,1,0,0
00002869.jpg,1,0,0,0,1,0,1,0
00002870.jpg,0,0,0,0,1,0,1,0
00002871.jpg,0,0,0,0,1,0,1,0
00002872.jpg,1,0,1,0,1,1,0,0
00002873.jpg,1,0,1,0,1,1,0,0
00002874.jpg,1,0,0,0,1,0,1,0
00002875.jpg,0,0,0,0,1,0,1,0
00002876.jpg,1,0,1,1,1,0,0,0
00002877.jpg,1,0,1,0,0,0,1,0
00002878.jpg,1,0,1,0,1,0,0,0
00002879.jpg,0,0,1,0,1,1,0,0
00002880.jpg,1,0,1,0,1,0,0,0
00002881.jpg,1,0,0,0,1,0,1,0
00002882.jpg,1,0,1,0,0,1,0,0
00002883.jpg,1,0,1,0,1,0,0,0
00002884.jpg,1,1,1,0,1,0,1,0
00002885.jpg,1,0,1,0,1,0,0,0
00002886.jpg,0,0,0,0,1,0,1,0
00002887.jpg,1,0,0,0,1,0,0,0
00002888.jpg,1,0,1,0,1,0,0,0
00002889.jpg,1,0,0,0,1,1,0,0
00002890.jpg,0,1,0,0,1,0,0,0
00002891.jpg,1,0,1,0,1,1,0,0
00002892.jpg,0,0,0,0,1,0,1,0
00002893.jpg,0,0,1,0,1,0,0,0
00002894.jpg,1,0,1,0,1,0,0,0
00002895.jpg,1,0,1,0,1,0,1,0
00002896.jpg,1,0,1,0,1,0,0,0
00002897.jpg,0,0,1,0,0,0,0,0
00002898.jpg,0,0,1,0,1,0,0,0
00002899.jpg,1,0,1,0,1,1,0,0
00002900.jpg,1,0,1,0,1,1,0,0
00002901.jpg,1,0,1,0,1,0,0,0
00002902.jpg,0,0,1,0,1,1,0,0
00002903.jpg,0,0,0,0,1,0,0,0
00002904.jpg,1,0,1,0,1,0,0,0
00002905.jpg,1,0,1,0,1,0,1,0
00002906.jpg,1,0,1,0,1,1,0,0
00002907.jpg,1,0,1,0,1,0,0,0
00002908.jpg,1,0,1,0,1,0,1,0
00002909.jpg,1,0,0,0,1,1,0,0
00002910.jpg,1,0,1,0,1,1,1,0
00002911.jpg,0,0,0,0,1,0,1,0
00002912.jpg,1,0,1,0,1,1,0,0
00002913.jpg,0,0,1,0,0,1,0,0
00002914.jpg,1,0,1,0,1,1,0,0
00002915.jpg,0,0,1,0,1,0,0,0
00002916.jpg,0,0,0,0,1,1,0,0
00002917.jpg,1,0,1,0,1,1,0,0
00002918.jpg,1,0,1,0,1,0,1,0
00002919.jpg,1,0,1,0,1,0,0,0
00002920.jpg,1,0,0,0,1,1,0,0
00002921.jpg,1,0,1,0,1,0,0,0
00002922.jpg,1,0,1,0,1,1,0,0
00002923.jpg,1,0,1,0,0,1,0,0
00002924.jpg,1,0,1,0,1,1,1,0
00002925.jpg,0,0,1,0,1,0,0,0
00002926.jpg,1,0,1,0,1,0,1,0
00002927.jpg,1,0,1,0,0,1,0,0
00002928.jpg,1,0,1,0,1,1,0,0
00002929.jpg,1,0,1,0,1,1,0,0
00002930.jpg,1,0,1,0,0,0,1,0
00002931.jpg,1,0,1,0,1,1,0,0
00002932.jpg,1,0,0,0,1,1,0,0
00002933.jpg,1,0,1,0,0,0,1,0
00002934.jpg,1,0,1,0,1,1,0,0
00002935.jpg,1,0,1,1,1,1,0,0
00002936.jpg,1,0,0,0,1,0,0,0
00002937.jpg,0,0,1,0,1,1,0,0
00002938.jpg,1,0,1,0,0,0,0,0
00002939.jpg,1,0,1,0,1,1,0,0
00002940.jpg,1,0,1,0,0,0,1,0
00002941.jpg,0,1,0,0,1,0,0,0
00002942.jpg,1,0,0,0,1,0,1,0
00002943.jpg,1,0,1,0,1,1,0,0
00002944.jpg,1,0,0,0,1,0,1,0
00002945.jpg,1,0,0,0,1,1,0,0
00002946.jpg,1,0,1,0,1,1,0,0
00002947.jpg,1,0,1,0,1,1,0,0
00002948.jpg,0,0,1,1,1,0,1,0
00002949.jpg,1,0,1,0,1,1,0,0
00002950.jpg,1,0,1,0,1,1,0,0
00002951.jpg,0,1,1,0,0,0,0,0
00002953.jpg,1,1,1,0,1,1,0,0
00002954.jpg,1,0,1,0,1,0,0,0
00002956.jpg,0,0,1,0,0,0,1,0
00002957.jpg,0,0,1,0,1,1,1,0
00002958.jpg,0,0,1,0,0,0,0,1
00002960.jpg,1,0,0,0,1,0,1,0
00002961.jpg,1,0,0,0,1,0,0,0
00002962.jpg,1,0,0,0,1,0,0,0
00002963.jpg,1,0,1,0,1,1,0,0
00002964.jpg,0,0,1,0,1,0,0,1
00002965.jpg,1,0,1,0,1,1,1,0
00002966.jpg,1,0,1,0,1,0,0,0
00002967.jpg,1,0,0,0,1,1,0,0
00002968.jpg,0,0,0,0,1,0,1,0
00002969.jpg,0,0,0,0,1,0,1,1
00002970.jpg,0,0,0,0,1,0,1,0
00002971.jpg,1,0,1,0,0,0,1,0
00002972.jpg,1,0,0,0,1,1,0,1
00002973.jpg,0,0,1,0,1,0,0,0
00002974.jpg,1,0,1,0,1,1,0,0
00002975.jpg,0,0,1,0,1,0,1,0
00002977.jpg,1,0,1,0,1,1,1,0
00002978.jpg,1,0,1,0,1,1,1,0
00002979.jpg,1,0,1,0,1,1,0,0
00002980.jpg,1,0,0,0,1,0,0,0
00002981.jpg,1,0,1,0,1,1,1,0
00002982.jpg,0,0,1,0,1,0,1,0
00002983.jpg,1,0,1,0,1,1,0,0
00002984.jpg,0,0,1,0,1,1,0,0
00002985.jpg,0,0,0,0,1,0,1,0
00002986.jpg,0,0,1,0,1,1,1,0
00002987.jpg,1,0,1,0,1,0,0,0
00002988.jpg,0,0,1,0,0,0,1,0
00002989.jpg,1,0,1,0,1,1,1,0
00002990.jpg,1,0,1,0,1,0,0,0
00002991.jpg,1,0,0,0,1,1,1,0
00002992.jpg,0,0,1,0,1,0,0,0
00002993.jpg,0,0,0,0,1,0,1,0
00002994.jpg,0,0,1,0,0,0,1,0
00002995.jpg,1,0,1,0,0,0,0,0
00002996.jpg,1,0,1,0,1,1,1,0
00002997.jpg,1,0,1,0,1,1,0,0
00002998.jpg,1,0,1,0,0,0,0,0
00002999.jpg,0,1,0,0,1,0,0,0
00003000.jpg,0,1,0,0,1,0,1,0
00003001.jpg,0,0,1,0,1,0,1,0
00003002.jpg,0,0,1,0,1,0,0,0
00003003.jpg,1,0,1,0,1,1,1,0
00003005.jpg,1,0,0,1,0,0,1,0
00003006.jpg,1,0,0,0,1,1,0,0
00003007.jpg,0,0,1,0,0,1,1,0
00003008.jpg,1,0,0,0,1,1,0,0
00003009.jpg,1,0,1,0,1,1,0,0
00003010.jpg,1,0,1,0,0,1,0,0
00003011.jpg,1,0,1,0,0,1,0,0
00003012.jpg,1,0,1,0,1,1,0,0
00003013.jpg,1,0,1,0,1,1,0,0
00003014.jpg,1,0,1,0,1,1,0,0
00003016.jpg,1,0,1,0,1,0,1,0
00003017.jpg,1,0,0,0,1,0,0,0
00003018.jpg,0,0,1,0,1,0,1,0
00003019.jpg,1,0,1,0,1,1,0,0
00003020.jpg,0,0,0,0,1,0,1,0
00003021.jpg,0,0,0,0,1,0,0,1
00003022.jpg,1,0,1,0,1,0,1,0
00003023.jpg,0,0,0,0,1,0,1,0
00003024.jpg,0,0,0,0,1,0,1,0
00003025.jpg,1,1,0,0,1,0,1,0
00003026.jpg,0,0,0,1,0,0,1,0
00003027.jpg,1,0,0,0,1,1,0,0
00003028.jpg,1,0,0,0,1,0,1,0
00003029.jpg,1,0,1,0,1,0,0,0
00003030.jpg,0,0,1,1,1,0,1,0
00003031.jpg,1,0,1,0,1,1,0,0
00003032.jpg,1,0,1,0,1,0,1,0
00003033.jpg,1,0,1,0,1,0,0,0
00003034.jpg,1,0,1,0,1,0,1,0
00003035.jpg,1,0,1,0,1,1,0,0
00003036.jpg,1,0,1,0,1,0,1,0
00003037.jpg,1,0,1,0,0,0,0,0
00003038.jpg,1,0,1,0,1,0,0,0
00003039.jpg,1,0,1,0,1,0,1,0
00003040.jpg,0,0,1,0,1,0,0,0
00003041.jpg,1,0,1,0,1,1,0,0
00003042.jpg,1,0,1,0,1,1,0,0
00003043.jpg,1,0,1,0,1,0,0,0
00003044.jpg,1,0,1,0,1,0,1,0
00003045.jpg,1,0,1,0,1,0,0,0
00003046.jpg,1,0,0,0,1,0,1,0
00003047.jpg,1,0,1,0,1,1,0,0
00003048.jpg,1,0,1,0,1,1,1,0
00003049.jpg,0,0,1,0,0,0,1,0
00003050.jpg,1,0,1,0,0,1,0,0
00003051.jpg,1,0,1,0,1,1,0,0
00003052.jpg,0,0,1,0,1,0,0,0
00003053.jpg,1,0,1,0,1,0,1,0
00003054.jpg,0,0,0,0,1,0,1,0
00003055.jpg,1,0,1,0,1,1,1,0
00003056.jpg,1,0,1,0,1,1,0,0
00003057.jpg,0,0,0,0,1,0,1,0
00003058.jpg,0,0,1,0,0,0,1,1
00003059.jpg,0,0,1,0,0,0,0,0
00003060.jpg,0,0,1,0,1,1,1,0
